2019年事业单位公基万人模考第十二季,PC,60,7
2019年事业单位公基万人模考第十二季,WEI_XIN_APPLET,4,0
2019年事业单位公基万人模考第十四季,,1178,0
2019年事业单位公基万人模考第十四季,ANDROID,1420,0
2019年事业单位公基万人模考第十四季,ANDROID_IPAD,8,0
2019年事业单位公基万人模考第十四季,BATCH,62,0
2019年事业单位公基万人模考第十四季,EDUCATION,584,0
2019年事业单位公基万人模考第十四季,IPHONE,449,0
2019年事业单位公基万人模考第十四季,MOBILE,14,0
2019年事业单位公基万人模考第十四季,PC,62,0
2019年事业单位公基万人模考第十四季,WEI_XIN_APPLET,3,0
2019年事业单位公基万人模考第十季,,1029,287
2019年事业单位公基万人模考第十季,ANDROID,1012,200
2019年事业单位公基万人模考第十季,ANDROID_IPAD,5,1
2019年事业单位公基万人模考第十季,BATCH,50,12
2019年事业单位公基万人模考第十季,EDUCATION,355,84
2019年事业单位公基万人模考第十季,IPHONE,368,69
2019年事业单位公基万人模考第十季,MOBILE,12,4
2019年事业单位公基万人模考第十季,PC,40,8
2019年事业单位公基万人模考第十季,WEI_XIN_APPLET,3,3
2019年教师招聘教育综合知识模考大赛-第七季,,294,124
2019年教师招聘教育综合知识模考大赛-第七季,ANDROID,323,114
2019年教师招聘教育综合知识模考大赛-第七季,ANDROID_IPAD,1,1
2019年教师招聘教育综合知识模考大赛-第七季,BATCH,47,16
2019年教师招聘教育综合知识模考大赛-第七季,EDUCATION,202,94
2019年教师招聘教育综合知识模考大赛-第七季,IPHONE,145,69
2019年教师招聘教育综合知识模考大赛-第七季,MOBILE,6,1
2019年教师招聘教育综合知识模考大赛-第七季,PC,13,7
2019年教师招聘教育综合知识模考大赛-第七季,WEI_XIN_APPLET,1,0
2019年教师招聘教育综合知识模考大赛-第九季,,427,52
2019年教师招聘教育综合知识模考大赛-第九季,ANDROID,570,35
2019年教师招聘教育综合知识模考大赛-第九季,BATCH,80,17
2019年教师招聘教育综合知识模考大赛-第九季,EDUCATION,311,33
2019年教师招聘教育综合知识模考大赛-第九季,IPHONE,200,19
2019年教师招聘教育综合知识模考大赛-第九季,MOBILE,14,5
2019年教师招聘教育综合知识模考大赛-第九季,PC,20,1
2019年教师招聘教育综合知识模考大赛-第九季,WEI_XIN_APPLET,2,1
2019年教师招聘教育综合知识模考大赛-第八季,,190,0
2019年教师招聘教育综合知识模考大赛-第八季,ANDROID,299,0
2019年教师招聘教育综合知识模考大赛-第八季,BATCH,38,0
2019年教师招聘教育综合知识模考大赛-第八季,EDUCATION,130,0
2019年教师招聘教育综合知识模考大赛-第八季,IPHONE,99,0
2019年教师招聘教育综合知识模考大赛-第八季,MOBILE,4,0
2019年教师招聘教育综合知识模考大赛-第八季,PC,5,0
2019年教师招聘教育综合知识模考大赛-第十一季,,195,0
2019年教师招聘教育综合知识模考大赛-第十一季,ANDROID,288,0
2019年教师招聘教育综合知识模考大赛-第十一季,BATCH,48,0
2019年教师招聘教育综合知识模考大赛-第十一季,EDUCATION,142,0
2019年教师招聘教育综合知识模考大赛-第十一季,IPHONE,96,0
2019年教师招聘教育综合知识模考大赛-第十一季,MOBILE,5,0
2019年教师招聘教育综合知识模考大赛-第十一季,PC,8,0
2019年教师招聘教育综合知识模考大赛-第十季,,290,51
2019年教师招聘教育综合知识模考大赛-第十季,ANDROID,397,44
2019年教师招聘教育综合知识模考大赛-第十季,ANDROID_IPAD,2,0
2019年教师招聘教育综合知识模考大赛-第十季,BATCH,60,12
2019年教师招聘教育综合知识模考大赛-第十季,EDUCATION,188,31
2019年教师招聘教育综合知识模考大赛-第十季,IPHONE,165,35
2019年教师招聘教育综合知识模考大赛-第十季,MOBILE,13,3
2019年教师招聘教育综合知识模考大赛-第十季,PC,10,2
2020国考（地市级）行测万人模考第一季,,2382,0
2020国考（地市级）行测万人模考第一季,ANDROID,1948,0
2020国考（地市级）行测万人模考第一季,ANDROID_IPAD,15,0
2020国考（地市级）行测万人模考第一季,BATCH,135,0
2020国考（地市级）行测万人模考第一季,EDUCATION,795,0
2020国考（地市级）行测万人模考第一季,IPHONE,758,0
2020国考（地市级）行测万人模考第一季,IPHONE_IPAD,1,0
2020国考（地市级）行测万人模考第一季,MOBILE,20,0
2020国考（地市级）行测万人模考第一季,PC,146,0
2020国考（地市级）行测万人模考第一季,WEI_XIN_APPLET,2,0
618赏金模考大赛（2020国考行测）,,1562,246
618赏金模考大赛（2020国考行测）,ANDROID,1178,156
618赏金模考大赛（2020国考行测）,ANDROID_IPAD,4,1
618赏金模考大赛（2020国考行测）,BATCH,85,12
618赏金模考大赛（2020国考行测）,EDUCATION,410,86
618赏金模考大赛（2020国考行测）,IPHONE,430,68
618赏金模考大赛（2020国考行测）,IPHONE_IPAD,1,0
618赏金模考大赛（2020国考行测）,MOBILE,17,4
618赏金模考大赛（2020国考行测）,PC,74,10
618赏金模考大赛（2020国考行测）,WEI_XIN_APPLET,1,1
【内部测试专用】2018年河北省省直事业单位公开招聘考试《职业能力测验》真题,,4,4
【内部测试专用】2018年河北省省直事业单位公开招聘考试《职业能力测验》真题,ANDROID,3,3
【内部测试专用】2018年河北省省直事业单位公开招聘考试《职业能力测验》真题,EDUCATION,2,2
【内部测试专用】2018年河北省省直事业单位公开招聘考试《职业能力测验》真题,IPHONE,1,1
开发测试,IPHONE,1,0
开发测试--学员请勿报名,IPHONE,1,1
开发测试--学员请勿报名,PC,1,1
